107.6446	41.3978	24.0130
108.6320	41.2226	24.5528
109.1789	41.9123	24.2734
110.1296	42.2139	24.4394
111.0827	42.0369	25.2158
112.1304	42.0546	25.0709
112.5360	42.4946	nan
113.8870	43.2894	25.0688
114.5650	42.8276	25.7406
115.8776	43.8529	25.8694
116.3805	44.2047	26.2576
117.3597	44.0620	25.6704
117.8976	44.8357	26.3033
119.3399	45.4247	26.0937
89.6770	34.4006	21.3054
90.5813	35.1558	20.9318
91.4944	34.7221	21.4047
92.3954	35.7322	nan
93.9236	36.3321	21.7876
94.8854	36.8088	22.3880
95.3764	36.6384	21.9213
96.4309	36.5725	21.9129
97.4141	37.7038	22.1443
97.9127	37.7809	22.3559
98.7583	37.3520	22.4472
100.1429	38.6807	23.0041
101.1751	38.5072	23.0160
101.3268	38.9617	23.3742
102.6785	38.5017	nan
103.7801	39.5349	23.3339
104.3055	39.5716	24.0919
105.2439	40.0006	23.7828
106.1712	40.7221	24.0505
106.7563	40.3871	24.4697
108.2439	41.0698	24.8629
108.6835	41.3593	24.8874
109.5468	41.7776	24.8689
110.8533	42.3080	25.2163
111.7162	41.6784	25.3678
112.5357	41.9856	nan
113.3179	43.1573	25.4918
114.1749	43.3602	25.6293
115.5012	43.5869	26.0125
115.7130	43.5977	25.9187
116.6088	44.4630	26.2643
117.7938	44.2958	26.6021
118.5972	44.4194	26.0021
119.3885	44.7955	26.2019
90.7970	34.5385	21.6622
91.4610	35.0194	21.8176
92.3946	35.3975	nan
93.3353	35.6847	21.5916
94.3057	36.2492	22.0130
95.3997	36.6920	21.7762
96.1983	36.9782	22.2640
97.0811	37.2594	22.2083
97.6552	37.7660	22.8624
99.0834	37.6307	22.7673
99.4674	38.2283	22.5908
100.6826	38.0423	22.9715
101.7450	39.2350	23.0247
102.6384	38.9134	nan
103.2328	39.4814	23.9165
104.3149	39.3070	23.6770
105.1290	40.0607	24.0665
105.6529	39.6622	24.1108
106.9186	40.6146	24.1888
107.7694	41.1782	24.4175
108.7845	40.9389	24.3806
109.1008	40.9809	24.6230
110.1389	41.9965	24.4383
111.4842	42.1096	25.1792
111.9465	41.8970	nan
113.4039	42.2130	25.1923
113.7300	43.2362	25.1923
114.7025	43.0619	25.3052
115.8107	43.3892	25.9969
116.3091	43.2705	25.6265
117.5129	44.1175	26.4532
118.2055	44.4417	26.6179
119.0878	44.2669	26.3519
90.3135	34.6221	21.3531
91.4124	34.8213	21.6124
92.2473	34.8841	nan
93.2476	36.0745	21.8361
94.0778	36.4942	21.8890
94.4886	36.1008	22.1022
95.5907	36.3848	21.8081
96.7299	37.4804	22.1224
97.5465	36.6331	22.3758
98.3290	37.0467	22.3450
98.9137	37.5265	22.7509
100.2728	38.3539	22.7394
101.4171	38.9255	23.1661
102.2646	38.8752	nan
103.0707	38.7807	23.9351
103.6066	39.0983	23.9805
104.6939	39.9817	24.2645
105.7102	39.5188	23.9334
106.5035	40.6344	24.4673
107.4923	40.4272	24.3168
108.4053	41.1906	24.5054
108.8175	41.1509	24.8188
109.7411	41.0652	24.8556
111.1782	41.4510	24.8808
111.9628	42.0275	nan
112.8409	42.5474	25.7013
114.0487	43.3157	25.8846
114.8452	43.2748	25.9535
115.5879	43.2679	25.9293
116.6199	43.7069	25.8704
117.5396	44.1962	25.9215
118.4649	44.5807	26.5958
119.2857	45.0286	26.4871
89.9922	34.1683	21.3123
90.8493	34.3140	21.4940
91.5013	34.7151	nan
92.9941	35.7143	21.2919
93.8610	35.7978	22.0667
94.8401	36.6459	21.9913
95.5865	36.0539	22.1720
95.9106	37.1851	22.1351
97.3926	37.6961	22.5171
97.9312	37.4744	22.7965
99.3389	37.2191	22.5861
100.2450	38.0460	23.1502
100.8113	37.9262	22.9095
101.9257	38.8392	nan
102.9051	39.0625	23.8432
103.1790	39.5693	23.6743
104.3708	39.4328	23.7278
105.5674	40.2957	24.2472
106.2363	39.6480	24.2003
106.8652	40.0572	24.5527
108.0632	40.5583	24.3794
109.2966	41.8185	24.9017
109.6264	41.9079	24.4634
110.3299	41.2868	24.4618
111.9219	41.9104	nan
112.2398	42.5148	24.9217
113.6949	42.2579	25.6585
114.2644	43.2885	25.4319
115.0052	43.3011	25.9405
116.3590	44.2409	25.8981
117.0573	43.5011	25.8754
118.1174	44.1986	25.9083
119.1921	45.1112	26.7618
119.9698	44.7477	26.4742
90.9477	34.4095	21.7801
91.2782	34.7596	nan
92.5593	35.1939	21.3341
93.6751	35.2745	21.6398
94.3079	36.2142	21.6653
95.1223	36.0274	22.5109
95.8071	36.0606	22.3224
96.7132	36.5121	22.6936
97.9750	37.2539	22.3974
98.7126	36.9632	22.8559
99.8748	38.2590	23.3733
100.7295	37.8609	23.0647
101.1909	38.3742	nan
102.3681	39.3433	23.6076
102.8909	39.1282	23.8195
103.8286	39.2286	23.4865
105.2351	40.2143	23.5747
106.2262	39.8689	24.4194
106.5738	40.7097	24.5282
107.5294	40.1317	24.5691
108.3921	41.5385	24.2050
109.2473	41.4699	24.5680
110.3093	42.1173	24.4946
111.3755	41.4206	nan
112.4771	42.8589	24.8162
112.8848	42.1137	25.1247
114.2728	43.2683	25.8496
115.2189	42.7535	25.7709
115.7305	43.1775	25.8005
116.5547	43.2810	25.6700
117.2098	44.5667	25.7333
118.5157	44.7321	26.2478
119.7868	45.3194	26.3976
90.4864	35.2364	21.3241
90.8181	34.5485	nan
92.0387	35.2038	21.0959
92.7434	35.8475	21.2630
94.0829	36.1204	21.4895
95.0362	36.6612	22.1584
95.4260	36.4619	22.2166
96.3352	36.6058	22.3782
97.1924	37.4944	22.1209
98.0227	37.3759	22.6284
99.2264	37.1957	22.7938
100.0599	37.5315	22.7929
101.1909	38.1808	nan
101.8270	38.4492	23.1906
102.6145	39.0891	23.4821
104.0327	38.8970	23.7470
104.6033	40.0998	23.9312
105.5480	40.3118	23.5901
106.3922	40.5897	24.5020
107.2654	41.0263	24.3519
108.2395	40.7043	24.7265
109.5738	41.1624	24.5474
110.4545	42.1069	25.2060
110.8605	42.3339	nan
112.2272	42.4108	25.1621
112.6933	42.5304	25.0807
113.7327	42.3227	25.2354
114.4259	43.3851	25.4026
115.4144	43.6733	26.0522
116.5095	44.2535	25.7458
117.3546	44.2621	26.5382
117.9422	43.7907	26.4427
119.2436	44.2682	26.4234
89.7778	34.0516	21.0629
90.6633	34.2548	nan
91.5438	34.5091	21.3101
93.0639	35.3103	21.6395
93.3216	35.2398	21.5146
94.2605	36.4362	22.2229
95.7407	36.3196	21.9132
96.2340	36.4382	22.3943
97.3922	36.6508	22.6592
98.3766	37.0592	22.7264
98.8673	37.8748	22.7510
100.2356	38.4984	23.1221
100.5431	38.6854	nan
101.8219	38.2828	22.9811
102.7243	38.6460	23.4013
103.2562	38.5813	23.3268
104.0812	39.8358	23.5741
105.0835	39.3301	23.5433
106.0980	39.7325	24.2313
106.9813	40.1856	24.1749
108.3702	40.5223	24.1206
109.1811	40.9533	24.7914
109.5988	41.7859	24.8207
110.3784	41.2014	nan
111.4961	41.4358	25.3388
112.6041	41.9751	24.9730
113.1850	42.7628	25.6601
114.1694	43.1226	25.4432
114.8013	43.5863	25.7890
116.1665	44.1362	25.9767
117.0471	43.7601	25.7040
117.6865	44.6653	25.7556
118.6224	44.9498	26.0348
119.4176	44.5192	26.0725
90.4806	34.6525	nan
91.2536	35.3189	21.1138
92.7045	34.8482	21.6298
93.4769	35.6945	22.1405
94.2608	35.9521	21.7011
95.0617	36.2259	21.9731
96.3032	36.7520	22.1347
96.8226	37.2727	22.7647
97.9050	36.7075	22.9633
98.7553	37.9892	22.9462
99.4743	37.8213	23.1810
100.6835	37.8013	nan
101.0783	38.4695	22.9419
102.0586	38.3007	23.6986
103.0049	39.4453	23.2554
104.2408	39.3122	24.0936
104.8334	39.6794	23.8808
105.5282	39.7193	23.9314
106.6299	39.9513	24.3726
107.6186	40.3370	24.7051
108.8194	41.3359	24.7280
109.6122	40.9496	24.8637
110.4257	42.0340	nan
111.2626	42.1311	25.4033
111.8284	42.3366	25.5395
113.4983	42.5878	25.5559
113.7264	42.2036	25.6844
114.5937	42.4530	25.4184
115.7395	43.8489	25.9600
116.7892	44.0713	25.8810
117.9832	44.2138	26.5839
118.6305	44.9451	25.9638
119.5970	44.4561	26.1350
90.6413	34.5988	nan
91.3470	35.0163	21.0553
92.3214	34.7099	21.7016
93.0224	35.3478	21.3760
93.6964	35.3343	22.0404
95.1255	36.4364	22.1488
95.6609	36.1879	22.2497
96.9178	37.3380	22.0162
97.3473	36.8076	22.4545
98.0392	36.7648	22.3529
99.2059	37.3301	22.5435
99.9189	37.3699	nan
100.9805	37.9809	22.9353
102.2469	38.8283	23.3242
102.8211	38.9830	23.5588
103.7417	39.2278	23.4846
104.6383	39.8613	23.4543
105.5793	39.2231	23.7631
106.2974	40.2757	24.4313
107.3529	40.3891	24.0283
107.9601	41.0392	24.1391
109.1403	40.7470	24.2051
110.1446	41.2654	nan
111.1480	42.1196	25.0958
112.2844	41.7238	24.9436
113.0066	42.1473	25.0773
113.7578	42.4775	25.7847
114.3720	43.0289	25.4057
115.8312	42.8457	26.1392
116.7513	43.1668	26.1468
116.9117	43.8964	26.1959
118.5600	44.6028	26.6083
119.1431	45.1132	26.3034
89.9221	34.9244	nan
90.5326	35.0409	21.4430
91.5877	34.8488	21.7123
92.7209	35.4530	21.9962
93.9288	35.6674	21.7508
94.4174	36.0825	22.0116
95.0979	36.0866	21.8576
96.5400	36.5982	22.7112
97.2108	37.3442	22.1696
98.4611	37.1108	22.5978
99.0146	37.5829	22.6534
99.8854	37.9102	nan
100.7562	38.2988	22.7912
101.9917	38.6729	23.2092
102.4370	38.1548	23.6036
103.5306	38.6675	23.7804
104.4892	39.6955	24.1449
105.6171	39.3451	23.8440
106.2425	40.3373	23.9083
106.9850	39.8692	23.9752
108.0112	40.0958	24.6266
108.6081	41.0678	24.9305
