89.8946	63.2757	8.1881	34.5456
90.7149	63.1569	8.2207	34.6850
91.8490	63.0034	8.2053	34.8468
92.3092	62.7017	8.2010	35.9107
93.9464	62.8921	8.2180	35.8629
94.8020	62.9678	8.2205	36.8471
95.2663	62.8454	8.2164	36.7663
96.2564	62.9121	8.2385	36.5366
96.9992	62.9280	8.2601	36.6922
98.0441	62.5840	8.2508	37.9626
98.9039	62.9915	8.2553	37.5512
99.9630	63.0060	8.2678	38.5358
100.6167	62.5377	8.2835	38.3294
101.9592	62.7494	8.3124	39.3640
102.4345	62.7728	8.3130	39.1631
103.1412	62.8550	8.3408	39.7473
104.4612	62.8036	8.3142	39.4702
105.0390	62.7454	8.3560	40.2011
106.2622	62.7322	8.3718	40.6507
106.7815	62.4460	8.3734	40.4554
108.3723	62.7367	8.3574	41.5575
108.5097	62.8087	8.3833	40.6974
109.9880	62.3895	8.3684	41.3734
110.9173	62.5724	8.3784	41.5754
111.4258	62.7885	8.3808	42.4410
112.1269	62.5836	8.4133	42.7348
113.1921	62.5638	8.3887	42.3684
114.6809	62.3989	8.4165	43.1818
114.9042	62.5388	8.4089	43.5574
116.1571	62.1285	8.4065	43.3697
117.2085	62.6173	8.3763	43.8689
117.8953	62.2362	8.3754	44.4288
118.5705	62.6284	8.4049	44.8156
119.4872	62.2468	8.3812	44.3763
90.8643	62.0481	8.3697	35.3740
91.5292	62.1256	8.3787	35.1016
92.2157	62.0397	8.3501	34.7784
92.9893	61.9784	8.3369	36.2419
94.2979	62.0705	8.3251	35.5773
95.4674	62.1513	8.3339	36.4415
95.9792	62.3717	8.2989	36.6999
96.6192	62.2367	8.2852	36.7103
97.4895	62.4392	8.2969	37.4287
98.6788	62.1288	8.2775	38.0581
99.8594	62.4019	8.2859	38.3141
100.4017	62.1904	8.2555	38.5457
101.6998	62.3785	8.2571	38.6388
102.5099	62.0386	8.2585	38.7614
103.1170	61.7842	8.2457	39.6865
104.3694	61.9708	8.2259	39.3555
105.3493	61.9341	8.2331	40.3330
105.9475	62.1994	8.2041	40.7783
106.5306	62.1756	8.2230	40.4242
107.5510	62.0699	8.2177	41.1888
108.2789	62.2076	8.2119	41.3963
109.7327	61.9522	8.2118	41.7268
110.7444	61.8516	8.2149	41.7383
111.5799	62.1138	8.1940	41.7684
112.2309	61.8592	8.1929	42.3579
113.4196	61.8781	8.2026	42.5960
114.2804	61.5556	8.2165	42.6868
115.1802	61.6151	8.2022	43.1612
115.7361	61.9674	8.2329	43.5743
116.6125	61.5175	8.2398	43.5956
117.5113	61.7991	8.2601	43.7699
118.7194	61.5827	8.2400	45.0176
119.3497	61.4458	8.2454	44.6795
90.6424	61.8934	8.2860	34.6594
91.1422	61.7866	8.2662	34.8229
92.0753	61.4739	8.2985	34.8480
92.6857	61.3191	8.2960	35.7212
93.9750	61.5454	8.3224	36.3455
95.1703	61.7591	8.3310	36.5217
95.9008	61.3562	8.3396	36.5670
96.4774	61.7084	8.3277	36.2759
97.6812	61.6043	8.3605	37.2680
98.2892	61.2424	8.3715	37.6541
99.2048	61.5058	8.3530	37.4163
100.1320	61.2800	8.3672	37.6152
101.1758	61.4452	8.4049	38.7476
101.6516	61.2385	8.3934	38.3237
103.1647	61.6354	8.4112	39.0325
103.9711	61.6315	8.4159	39.6697
104.5560	61.0601	8.3959	39.4112
105.4865	61.0487	8.3898	40.3046
106.5878	61.1691	8.3963	39.9640
107.1797	61.2917	8.4125	41.0758
108.5712	61.3572	8.3922	41.4640
109.1701	61.3716	8.3912	40.7443
110.0679	61.0432	8.3990	42.0664
111.1272	61.0980	8.3704	42.4225
111.6856	61.4725	8.3558	41.8682
112.6631	61.1039	8.3520	42.2468
113.6777	60.9333	8.3490	42.4660
114.9342	61.2878	8.3265	43.0100
115.1594	60.8002	8.3245	43.5404
116.0650	61.0766	8.3186	43.3278
117.4904	61.2221	8.3074	44.0498
117.8251	60.8625	8.2928	43.8367
118.9624	61.2182	8.3047	45.0861
89.8624	61.1204	8.2879	34.3913
90.8088	61.1619	8.2576	35.1422
92.0145	60.9459	8.2493	35.8140
92.4666	60.7413	8.2620	35.3790
93.5632	60.9952	8.2496	36.1384
94.5345	60.7488	8.2277	35.8858
95.6201	60.6418	8.2132	36.4348
96.0242	61.1273	8.2076	37.1779
96.8062	60.8212	8.1957	36.5413
97.8188	60.5663	8.1942	37.0286
98.7221	60.8096	8.2029	38.0944
99.9307	60.6590	8.1894	38.1730
101.0773	60.5132	8.2064	37.8646
101.9162	60.6971	8.2062	38.6944
102.3664	60.7412	8.2148	38.8164
103.6685	60.8336	8.1944	39.5005
104.1582	60.4804	8.2252	39.0653
105.2487	60.6116	8.2125	39.9955
106.3597	60.3646	8.2270	40.0653
107.0838	60.7695	8.2316	40.7435
107.7919	60.8978	8.2273	40.8774
108.8188	60.7636	8.2409	41.2806
109.8913	60.6404	8.2454	42.0375
110.3721	60.7303	8.2471	41.1095
111.2874	60.7661	8.2597	42.4633
112.5606	60.2801	8.2872	42.0326
113.7316	60.5112	8.2926	42.3425
113.9052	60.2332	8.3252	42.6609
115.5655	60.1591	8.3151	43.4088
116.2556	60.6257	8.3137	43.8477
117.0669	60.5450	8.3302	43.7791
117.8041	60.2648	8.3456	44.1679
118.6823	60.5120	8.3588	45.1377
119.3496	60.6179	8.3489	44.2234
90.7177	60.5876	8.3907	34.3749
91.5335	60.5364	8.3983	35.1554
92.4944	60.5265	8.4056	35.0110
93.4284	60.4599	8.3754	35.7877
94.3576	60.1269	8.4059	35.8113
95.2662	60.1176	8.4159	36.5543
96.2406	59.9354	8.3969	36.1532
96.6530	59.9263	8.3905	36.6129
98.0274	60.1971	8.3995	37.6402
98.4230	60.4294	8.4082	37.9780
99.5009	60.2447	8.4085	37.8908
100.5575	60.1089	8.3786	38.2794
101.5683	60.0828	8.3751	38.8963
102.0864	60.1439	8.3663	38.8732
102.9107	59.7561	8.3543	39.1117
104.4171	60.2415	8.3542	39.2164
104.9541	59.9356	8.3646	39.2143
105.7183	60.1758	8.3334	39.5928
107.1073	59.7648	8.3095	40.3294
107.8895	59.8340	8.3242	40.2265
108.6106	60.0137	8.3132	40.9462
109.4859	59.9098	8.2984	41.2791
110.2349	59.6677	8.2907	42.0142
111.4951	59.7134	8.2557	42.1951
112.4366	60.0750	8.2626	42.0547
112.7290	59.5673	8.2446	42.9246
114.1416	59.7147	8.2329	42.7862
114.6248	59.5228	8.2435	42.9394
115.4024	59.6694	8.2156	42.8275
117.0385	59.7852	8.2307	43.6627
117.9274	59.8444	8.2090	44.5827
118.7696	59.9950	8.1896	44.5672
119.4244	59.7298	8.1897	44.3702
90.4726	59.7371	8.2166	34.5329
91.3417	59.6623	8.1957	34.4074
92.3578	59.6858	8.2088	34.7173
92.6478	59.8399	8.1981	35.1069
93.9746	59.4799	8.2059	35.4616
95.1105	59.2803	8.2194	35.7615
95.3357	59.6506	8.1969	36.9029
96.9896	59.3924	8.2093	37.2240
97.1044	59.5440	8.2319	36.4519
98.6380	59.7371	8.2200	37.8245
99.0731	59.7375	8.2421	37.8055
100.1829	59.6859	8.2412	37.8909
101.2227	59.5373	8.2568	38.7120
101.8138	59.1661	8.2745	38.2156
103.2899	59.2764	8.2757	38.8402
103.8506	59.6111	8.2728	39.7785
104.8345	59.3242	8.3164	40.1380
105.7435	59.1438	8.3079	40.0207
106.2131	59.0122	8.3322	40.4838
107.3206	59.1297	8.3529	40.1161
108.5113	59.4829	8.3651	41.4276
109.2904	59.2309	8.3400	41.7434
110.2707	59.0984	8.3500	41.3780
111.2038	59.1269	8.3691	41.7841
112.1880	58.9789	8.3625	42.7514
112.6214	59.0678	8.3849	42.0116
113.3261	58.9718	8.4056	42.1834
114.8503	59.3463	8.3850	43.1610
115.7697	59.3939	8.3825	43.0980
116.6772	59.3789	8.3890	44.3182
117.5236	58.8607	8.3938	44.2533
117.9284	58.8509	8.3830	44.3805
119.3097	59.2138	8.3875	44.2653
89.9775	58.9278	8.3770	34.2277
90.9679	58.7128	8.3885	34.9808
91.4367	59.0457	8.3998	35.2953
92.9972	59.1942	8.3719	36.0431
93.3570	59.1053	8.3762	36.0898
94.7907	59.0627	8.3576	36.0662
95.7296	58.9508	8.3551	36.3998
96.2806	58.7467	8.3494	36.9097
96.8593	58.7612	8.3453	37.1967
97.8067	58.5795	8.3220	36.8182
98.8931	58.9701	8.3224	37.3130
99.5376	59.0523	8.2819	37.5955
100.9616	58.6626	8.3077	37.8458
101.7975	58.8992	8.2753	37.9772
102.6839	58.4956	8.2556	38.9695
103.5932	58.9835	8.2475	38.7117
104.6251	58.7552	8.2449	39.5109
105.5406	58.7335	8.2433	39.8716
105.9467	58.9362	8.2467	40.1867
106.7101	58.3435	8.2395	40.0811
