608.03125000	146201.95140098
608.06250000	146217.04459106
608.09375000	146232.13962256
608.12500000	146247.23649874
608.15625000	146262.33522271
608.18750000	146277.43579744
608.21875000	146292.53822568
608.25000000	146307.64251006
608.28125000	146322.74865302
608.31250000	146337.85665684
608.34375000	146352.96652361
608.37500000	146368.07825528
608.40625000	146383.19185361
608.43750000	146398.30732021
608.46875000	146413.42465650
608.50000000	146428.54386373
608.53125000	146443.66494301
608.56250000	146458.78789524
608.59375000	146473.91272118
608.62500000	146489.03942140
608.65625000	146504.16799630
608.68750000	146519.29844612
608.71875000	146534.43077093
608.75000000	146549.56497061
608.78125000	146564.70104489
608.81250000	146579.83899333
608.84375000	146594.97881530
608.87500000	146610.12051000
608.90625000	146625.26407649
608.93750000	146640.40951363
608.96875000	146655.55682012
609.00000000	146670.70599449
609.03125000	146685.85703509
609.06250000	146701.00994012
609.09375000	146716.16470759
609.12500000	146731.32133537
609.15625000	146746.47982112
609.18750000	146761.64016237
609.21875000	146776.80235646
609.25000000	146791.96640057
609.28125000	146807.13229171
609.31250000	146822.30002674
609.34375000	146837.46960232
609.37500000	146852.64101497
609.40625000	146867.81426105
609.43750000	146882.98933673
609.46875000	146898.16623803
609.50000000	146913.34496083
609.53125000	146928.52550080
609.56250000	146943.70785348
609.59375000	146958.89201426
609.62500000	146974.07797833
609.65625000	146989.26574075
609.68750000	147004.45529641
609.71875000	147019.64664005
609.75000000	147034.83976624
609.78125000	147050.03466941
609.81250000	147065.23134383
609.84375000	147080.42978359
609.87500000	147095.62998267
609.90625000	147110.83193486
609.93750000	147126.03563382
609.96875000	147141.24107305
610.00000000	147156.44824590
610.03125000	147171.65714558
610.06250000	147186.86776513
610.09375000	147202.08009748
610.12500000	147217.29413537
610.15625000	147232.50987144
610.18750000	147247.72729815
610.21875000	147262.94640784
610.25000000	147278.16719270
610.28125000	147293.38964478
610.31250000	147308.61375600
610.34375000	147323.83951814
610.37500000	147339.06692283
610.40625000	147354.29596159
610.43750000	147369.52662579
610.46875000	147384.75890666
610.50000000	147399.99279532
610.53125000	147415.22828276
610.56250000	147430.46535982
610.59375000	147445.70401723
610.62500000	147460.94424560
610.65625000	147476.18603540
610.68750000	147491.42937700
610.71875000	147506.67426063
610.75000000	147521.92067641
610.78125000	147537.16861434
610.81250000	147552.41806430
610.84375000	147567.66901607
610.87500000	147582.92145931
610.90625000	147598.17538356
610.93750000	147613.43077826
610.96875000	147628.68763274
611.00000000	147643.94593623
611.03125000	147659.20567784
611.06250000	147674.46684660
611.09375000	147689.72943142
611.12500000	147704.99342112
611.15625000	147720.25880441
611.18750000	147735.52556993
611.21875000	147750.79370620
611.25000000	147766.06320166
611.28125000	147781.33404466
611.31250000	147796.60622346
611.34375000	147811.87972624
611.37500000	147827.15454107
611.40625000	147842.43065596
611.43750000	147857.70805885
611.46875000	147872.98673757
611.50000000	147888.26667989
611.53125000	147903.54787351
611.56250000	147918.83030603
611.59375000	147934.11396502
611.62500000	147949.39883795
611.65625000	147964.68491222
611.68750000	147979.97217519
611.71875000	147995.26061413
611.75000000	148010.55021626
611.78125000	148025.84096874
611.81250000	148041.13285868
611.84375000	148056.42587312
611.87500000	148071.71999905
611.90625000	148087.01522341
611.93750000	148102.31153310
611.96875000	148117.60891496
612.00000000	148132.90735578
612.03125000	148148.20684233
612.06250000	148163.50736131
612.09375000	148178.80889941
612.12500000	148194.11144325
612.15625000	148209.41497944
612.18750000	148224.71949455
612.21875000	148240.02497511
612.25000000	148255.33140765
612.28125000	148270.63877863
612.31250000	148285.94707453
612.34375000	148301.25628176
612.37500000	148316.56638676
612.40625000	148331.87737591
612.43750000	148347.18923560
612.46875000	148362.50195220
612.50000000	148377.81551206
612.53125000	148393.12990152
612.56250000	148408.44510693
612.59375000	148423.76111462
612.62500000	148439.07791092
612.65625000	148454.39548215
612.68750000	148469.71381464
612.71875000	148485.03289474
612.75000000	148500.35270877
612.78125000	148515.67324308
612.81250000	148530.99448402
612.84375000	148546.31641797
612.87500000	148561.63903130
612.90625000	148576.96231041
612.93750000	148592.28624171
612.96875000	148607.61081163
613.00000000	148622.93600664
613.03125000	148638.26181321
613.06250000	148653.58821785
613.09375000	148668.91520711
613.12500000	148684.24276753
613.15625000	148699.57088573
613.18750000	148714.89954833
613.21875000	148730.22874202
613.25000000	148745.55845349
613.28125000	148760.88866951
613.31250000	148776.21937687
613.34375000	148791.55056240
613.37500000	148806.88221300
613.40625000	148822.21431560
613.43750000	148837.54685719
613.46875000	148852.87982481
613.50000000	148868.21320557
613.53125000	148883.54698660
613.56250000	148898.88115514
613.59375000	148914.21569846
613.62500000	148929.55060389
613.65625000	148944.88585884
613.68750000	148960.22145079
613.71875000	148975.55736727
613.75000000	148990.89359589
613.78125000	149006.23012436
613.81250000	149021.56694042
613.84375000	149036.90403191
613.87500000	149052.24138676
613.90625000	149067.57899296
613.93750000	149082.91683860
613.96875000	149098.25491184
614.00000000	149113.59320093
614.03125000	149128.93169422
614.06250000	149144.27038013
614.09375000	149159.60924719
614.12500000	149174.94828402
614.15625000	149190.28747933
614.18750000	149205.62682192
614.21875000	149220.96630072
614.25000000	149236.30590472
614.28125000	149251.64562305
614.31250000	149266.98544491
614.34375000	149282.32535963
614.37500000	149297.66535664
614.40625000	149313.00542548
614.43750000	149328.34555579
614.46875000	149343.68573735
614.50000000	149359.02596003
614.53125000	149374.36621381
614.56250000	149389.70648882
614.59375000	149405.04677527
614.62500000	149420.38706351
614.65625000	149435.72734403
614.68750000	149451.06760740
614.71875000	149466.40784435
614.75000000	149481.74804572
614.78125000	149497.08820249
614.81250000	149512.42830575
614.84375000	149527.76834674
614.87500000	149543.10831682
614.90625000	149558.44820749
614.93750000	149573.78801037
614.96875000	149589.12771724
615.00000000	149604.46732000
615.03125000	149619.80681068
615.06250000	149635.14618148
615.09375000	149650.48542472
615.12500000	149665.82453285
615.15625000	149681.16349849
615.18750000	149696.50231439
615.21875000	149711.84097344
615.25000000	149727.17946870
615.28125000	149742.51779335
615.31250000	149757.85594073
615.34375000	149773.19390433
615.37500000	149788.53167780
615.40625000	149803.86925492
615.43750000	149819.20662965
615.46875000	149834.54379608
615.50000000	149849.88074846
615.53125000	149865.21748121
615.56250000	149880.55398889
615.59375000	149895.89026622
615.62500000	149911.22630809
615.65625000	149926.56210953
615.68750000	149941.89766575
615.71875000	149957.23297210
615.75000000	149972.56802410
615.78125000	149987.90281745
615.81250000	150003.23734797
615.84375000	150018.57161169
615.87500000	150033.90560477
615.90625000	150049.23932356
615.93750000	150064.57276454
615.96875000	150079.90592440
616.00000000	150095.23879995
616.03125000	150110.57138821
616.06250000	150125.90368633
616.09375000	150141.23569166
616.12500000	150156.56740169
616.15625000	150171.89881409
616.18750000	150187.22992671
616.21875000	150202.56073754
616.25000000	150217.89124477
616.28125000	150233.22144674
616.31250000	150248.55134197
616.34375000	150263.88092914
616.37500000	150279.21020711
616.40625000	150294.53917490
616.43750000	150309.86783172
616.46875000	150325.19617693
616.50000000	150340.52421007
616.53125000	150355.85193084
616.56250000	150371.17933913
616.59375000	150386.50643499
616.62500000	150401.83321864
616.65625000	150417.15969048
616.68750000	150432.48585106
616.71875000	150447.81170112
616.75000000	150463.13724157
616.78125000	150478.46247348
616.81250000	150493.78739809
616.84375000	150509.11201683
616.87500000	150524.43633127
616.90625000	150539.76034318
616.93750000	150555.08405447
616.96875000	150570.40746725
617.00000000	150585.73058376
617.03125000	150601.05340645
617.06250000	150616.37593791
617.09375000	150631.69818091
617.12500000	150647.02013838
617.15625000	150662.34181341
617.18750000	150677.66320929
617.21875000	150692.98432943
617.25000000	150708.30517744
617.28125000	150723.62575707
617.31250000	150738.94607226
617.34375000	150754.26612708
617.37500000	150769.58592580
617.40625000	150784.90547283
617.43750000	150800.22477274
617.46875000	150815.54383026
617.50000000	150830.86265030
617.53125000	150846.18123790
617.56250000	150861.49959829
617.59375000	150876.81773683
617.62500000	150892.13565905
617.65625000	150907.45337063
617.68750000	150922.77087741
617.71875000	150938.08818539
617.75000000	150953.40530070
617.78125000	150968.72222966
617.81250000	150984.03897870
617.84375000	150999.35555442
617.87500000	151014.67196358
617.90625000	151029.98821307
617.93750000	151045.30430994
617.96875000	151060.62026136
618.00000000	151075.93607469
618.03125000	151091.25175739
618.06250000	151106.56731709
618.09375000	151121.88276154
618.12500000	151137.19809865
618.15625000	151152.51333646
618.18750000	151167.82848315
618.21875000	151183.14354703
618.25000000	151198.45853655
618.28125000	151213.77346029
618.31250000	151229.08832698
618.34375000	151244.40314545
618.37500000	151259.71792468
618.40625000	151275.03267377
618.43750000	151290.34740197
618.46875000	151305.66211862
618.50000000	151320.97683320
618.53125000	151336.29155532
618.56250000	151351.60629470
618.59375000	151366.92106118
618.62500000	151382.23586472
618.65625000	151397.55071540
618.68750000	151412.86562342
618.71875000	151428.18059907
618.75000000	151443.49565277
618.78125000	151458.81079505
618.81250000	151474.12603655
618.84375000	151489.44138800
618.87500000	151504.75686025
618.90625000	151520.07246425
618.93750000	151535.38821105
618.96875000	151550.70411180
619.00000000	151566.02017775
619.03125000	151581.33642024
619.06250000	151596.65285071
619.09375000	151611.96948069
619.12500000	151627.28632181
619.15625000	151642.60338578
619.18750000	151657.92068439
619.21875000	151673.23822954
619.25000000	151688.55603318
619.28125000	151703.87410738
619.31250000	151719.19246425
619.34375000	151734.51111600
619.37500000	151749.83007493
619.40625000	151765.14935338
619.43750000	151780.46896378
619.46875000	151795.78891864
619.50000000	151811.10923052
619.53125000	151826.42991206
619.56250000	151841.75097595
619.59375000	151857.07243496
619.62500000	151872.39430191
619.65625000	151887.71658967
619.68750000	151903.03931119
619.71875000	151918.36247945
619.75000000	151933.68610749
619.78125000	151949.01020842
619.81250000	151964.33479536
619.84375000	151979.65988150
619.87500000	151994.98548009
619.90625000	152010.31160438
619.93750000	152025.63826770
619.96875000	152040.96548339
620.00000000	152056.29326483
620.03125000	152071.62162546
620.06250000	152086.95057872
620.09375000	152102.28013810
620.12500000	152117.61031709
620.15625000	152132.94112924
620.18750000	152148.27258811
620.21875000	152163.60470726
620.25000000	152178.93750030
620.28125000	152194.27098084
620.31250000	152209.60516251
620.34375000	152224.94005896
620.37500000	152240.27568382
620.40625000	152255.61205077
620.43750000	152270.94917346
620.46875000	152286.28706557
620.50000000	152301.62574076
620.53125000	152316.96521272
620.56250000	152332.30549510
620.59375000	152347.64660157
620.62500000	152362.98854580
620.65625000	152378.33134142
620.68750000	152393.67500208
620.71875000	152409.01954140
620.75000000	152424.36497299
620.78125000	152439.71131044
620.81250000	152455.05856733
620.84375000	152470.40675720
620.87500000	152485.75589358
620.90625000	152501.10598998
620.93750000	152516.45705986
620.96875000	152531.80911668
621.00000000	152547.16217384
621.03125000	152562.51624472
621.06250000	152577.87134266
621.09375000	152593.22748097
621.12500000	152608.58467289
621.15625000	152623.94293167
621.18750000	152639.30227046
621.21875000	152654.66270240
621.25000000	152670.02424056
621.28125000	152685.38689798
621.31250000	152700.75068763
621.34375000	152716.11562243
621.37500000	152731.48171525
621.40625000	152746.84897889
621.43750000	152762.21742609
621.46875000	152777.58706954
621.50000000	152792.95792186
621.53125000	152808.32999558
621.56250000	152823.70330320
621.59375000	152839.07785712
621.62500000	152854.45366969
621.65625000	152869.83075316
621.68750000	152885.20911972
621.71875000	152900.58878148
621.75000000	152915.96975046
621.78125000	152931.35203862
621.81250000	152946.73565781
621.84375000	152962.12061982
621.87500000	152977.50693632
621.90625000	152992.89461892
621.93750000	153008.28367912
621.96875000	153023.67412833
622.00000000	153039.06597788
622.03125000	153054.45923899
622.06250000	153069.85392279
622.09375000	153085.25004028
622.12500000	153100.64760241
622.15625000	153116.04661997
622.18750000	153131.44710369
622.21875000	153146.84906418
622.25000000	153162.25251192
622.28125000	153177.65745731
622.31250000	153193.06391062
622.34375000	153208.47188201
622.37500000	153223.88138152
622.40625000	153239.29241909
622.43750000	153254.70500453
622.46875000	153270.11914752
622.50000000	153285.53485765
622.53125000	153300.95214434
622.56250000	153316.37101694
622.59375000	153331.79148462
622.62500000	153347.21355647
622.65625000	153362.63724143
622.68750000	153378.06254830
622.71875000	153393.48948577
622.75000000	153408.91806239
622.78125000	153424.34828656
622.81250000	153439.78016657
622.84375000	153455.21371055
622.87500000	153470.64892651
622.90625000	153486.08582232
622.93750000	153501.52440569
622.96875000	153516.96468421
623.00000000	153532.40666532
623.03125000	153547.85035631
623.06250000	153563.29576434
623.09375000	153578.74289641
623.12500000	153594.19175937
623.15625000	153609.64235994
623.18750000	153625.09470466
623.21875000	153640.54879996
623.25000000	153656.00465209
623.28125000	153671.46226714
623.31250000	153686.92165108
623.34375000	153702.38280971
623.37500000	153717.84574865
623.40625000	153733.31047340
623.43750000	153748.77698929
623.46875000	153764.24530148
623.50000000	153779.71541499
623.53125000	153795.18733468
623.56250000	153810.66106523
623.59375000	153826.13661117
623.62500000	153841.61397688
623.65625000	153857.09316657
623.68750000	153872.57418427
623.71875000	153888.05703388
623.75000000	153903.54171910
623.78125000	153919.02824350
623.81250000	153934.51661045
623.84375000	153950.00682318
623.87500000	153965.49888475
623.90625000	153980.99279804
623.93750000	153996.48856577
623.96875000	154011.98619051
624.00000000	154027.48567462
624.03125000	154042.98702033
624.06250000	154058.49022969
624.09375000	154073.99530458
624.12500000	154089.50224670
624.15625000	154105.01105760
624.18750000	154120.52173864
624.21875000	154136.03429103
624.25000000	154151.54871579
624.28125000	154167.06501378
624.31250000	154182.58318570
624.34375000	154198.10323206
624.37500000	154213.62515320
624.40625000	154229.14894930
624.43750000	154244.67462037
624.46875000	154260.20216624
624.50000000	154275.73158658
624.53125000	154291.26288087
624.56250000	154306.79604844
624.59375000	154322.33108844
624.62500000	154337.86799985
624.65625000	154353.40678148
624.68750000	154368.94743197
624.71875000	154384.48994979
624.75000000	154400.03433325
624.78125000	154415.58058046
624.81250000	154431.12868940
624.84375000	154446.67865785
624.87500000	154462.23048345
624.90625000	154477.78416364
624.93750000	154493.33969572
624.96875000	154508.89707681
625.00000000	154524.45630386
625.03125000	154540.01737367
625.06250000	154555.58028284
625.09375000	154571.14502785
625.12500000	154586.71160498
625.15625000	154602.28001036
625.18750000	154617.85023996
625.21875000	154633.42228958
625.25000000	154648.99615485
625.28125000	154664.57183125
625.31250000	154680.14931411
625.34375000	154695.72859857
625.37500000	154711.30967964
625.40625000	154726.89255216
625.43750000	154742.47721079
625.46875000	154758.06365008
625.50000000	154773.65186437
625.53125000	154789.24184790
625.56250000	154804.83359471
625.59375000	154820.42709871
625.62500000	154836.02235365
625.65625000	154851.61935313
625.68750000	154867.21809061
625.71875000	154882.81855937
625.75000000	154898.42075258
625.78125000	154914.02466324
625.81250000	154929.63028420
625.84375000	154945.23760819
625.87500000	154960.84662776
625.90625000	154976.45733535
625.93750000	154992.06972324
625.96875000	155007.68378357
626.00000000	155023.29950835
626.03125000	155038.91688944
626.06250000	155054.53591858
626.09375000	155070.15658737
626.12500000	155085.77888725
626.15625000	155101.40280956
626.18750000	155117.02834549
626.21875000	155132.65548612
626.25000000	155148.28422238
626.28125000	155163.91454507
626.31250000	155179.54644489
626.34375000	155195.17991239
626.37500000	155210.81493801
626.40625000	155226.45151208
626.43750000	155242.08962477
626.46875000	155257.72926617
626.50000000	155273.37042625
626.53125000	155289.01309485
626.56250000	155304.65726169
626.59375000	155320.30291640
626.62500000	155335.95004850
626.65625000	155351.59864737
626.68750000	155367.24870232
626.71875000	155382.90020253
626.75000000	155398.55313709
626.78125000	155414.20749498
626.81250000	155429.86326507
626.84375000	155445.52043617
626.87500000	155461.17899695
626.90625000	155476.83893600
626.93750000	155492.50024182
626.96875000	155508.16290282
627.00000000	155523.82690732
627.03125000	155539.49224355
627.06250000	155555.15889964
627.09375000	155570.82686366
627.12500000	155586.49612359
627.15625000	155602.16666732
627.18750000	155617.83848268
627.21875000	155633.51155739
627.25000000	155649.18587913
627.28125000	155664.86143550
627.31250000	155680.53821400
627.34375000	155696.21620211
627.37500000	155711.89538721
627.40625000	155727.57575662
627.43750000	155743.25729759
627.46875000	155758.93999733
627.50000000	155774.62384298
627.53125000	155790.30882161
627.56250000	155805.99492027
627.59375000	155821.68212591
627.62500000	155837.37042547
627.65625000	155853.05980581
627.68750000	155868.75025377
627.71875000	155884.44175614
627.75000000	155900.13429964
627.78125000	155915.82787099
627.81250000	155931.52245683
627.84375000	155947.21804381
627.87500000	155962.91461850
627.90625000	155978.61216746
627.93750000	155994.31067723
627.96875000	156010.01013431
628.00000000	156025.71052516
628.03125000	156041.41183624
628.06250000	156057.11405398
628.09375000	156072.81716479
628.12500000	156088.52115505
628.15625000	156104.22601115
628.18750000	156119.93171944
628.21875000	156135.63826629
628.25000000	156151.34563802
628.28125000	156167.05382098
628.31250000	156182.76280151
628.34375000	156198.47256592
628.37500000	156214.18310054
628.40625000	156229.89439172
628.43750000	156245.60642578
628.46875000	156261.31918905
628.50000000	156277.03266790
628.53125000	156292.74684868
628.56250000	156308.46171775
628.59375000	156324.17726151
